# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_downstream_gene_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
S.CEREALE.LO7.r2.5RG00529000	S.CEREALE.LO7.r2.5RG00529000	S.CEREALE.LO7.r2.5RG00529000.2	protein_coding	0	1	2	4	0	0	0	0	0	5	2	0	0	1	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00529010	S.CEREALE.LO7.r2.5RG00529010	S.CEREALE.LO7.r2.5RG00529010.1	protein_coding	0	0	0	7	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00529060	S.CEREALE.LO7.r2.5RG00529060	S.CEREALE.LO7.r2.5RG00529060.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
S.CEREALE.LO7.r2.5RG00529070	S.CEREALE.LO7.r2.5RG00529070	S.CEREALE.LO7.r2.5RG00529070.1	protein_coding	0	2	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0
S.CEREALE.LO7.r2.5RG00529080	S.CEREALE.LO7.r2.5RG00529080	S.CEREALE.LO7.r2.5RG00529080.1	protein_coding	0	1	1	2	0	0	0	2	0	0	1	0	0	0	0	0	0	0	1	0
S.CEREALE.LO7.r2.5RG00529160	S.CEREALE.LO7.r2.5RG00529160	S.CEREALE.LO7.r2.5RG00529160.1	protein_coding	0	0	0	6	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00529170	S.CEREALE.LO7.r2.5RG00529170	S.CEREALE.LO7.r2.5RG00529170.1	protein_coding	0	1	3	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	2
S.CEREALE.LO7.r2.5RG00529230	S.CEREALE.LO7.r2.5RG00529230	S.CEREALE.LO7.r2.5RG00529230.1	protein_coding	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
S.CEREALE.LO7.r2.5RG00529240	S.CEREALE.LO7.r2.5RG00529240	S.CEREALE.LO7.r2.5RG00529240.1	protein_coding	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00529290	S.CEREALE.LO7.r2.5RG00529290	S.CEREALE.LO7.r2.5RG00529290.1	protein_coding	0	3	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	3	0
S.CEREALE.LO7.r2.5RG00529310	S.CEREALE.LO7.r2.5RG00529310	S.CEREALE.LO7.r2.5RG00529310.1	protein_coding	0	0	0	8	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00529320	S.CEREALE.LO7.r2.5RG00529320	S.CEREALE.LO7.r2.5RG00529320.1	protein_coding	0	0	0	8	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00529420	S.CEREALE.LO7.r2.5RG00529420	S.CEREALE.LO7.r2.5RG00529420.1	protein_coding	0	1	0	4	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00529470	S.CEREALE.LO7.r2.5RG00529470	S.CEREALE.LO7.r2.5RG00529470.1	protein_coding	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
S.CEREALE.LO7.r2.5RG00529470	S.CEREALE.LO7.r2.5RG00529470	S.CEREALE.LO7.r2.5RG00529470.2	protein_coding	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
S.CEREALE.LO7.r2.5RG00529480	S.CEREALE.LO7.r2.5RG00529480	S.CEREALE.LO7.r2.5RG00529480.1	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00529530	S.CEREALE.LO7.r2.5RG00529530	S.CEREALE.LO7.r2.5RG00529530.1	protein_coding	0	0	0	6	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3
S.CEREALE.LO7.r2.5RG00529640	S.CEREALE.LO7.r2.5RG00529640	S.CEREALE.LO7.r2.5RG00529640.1	protein_coding	0	6	8	6	0	0	0	6	0	0	8	0	0	0	0	0	0	0	6	0
S.CEREALE.LO7.r2.5RG00529650	S.CEREALE.LO7.r2.5RG00529650	S.CEREALE.LO7.r2.5RG00529650.1	protein_coding	0	1	2	17	0	0	0	14	0	3	2	0	0	0	0	0	0	0	1	0
S.CEREALE.LO7.r2.5RG00529790	S.CEREALE.LO7.r2.5RG00529790	S.CEREALE.LO7.r2.5RG00529790.1	protein_coding	0	1	0	2	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00529820	S.CEREALE.LO7.r2.5RG00529820	S.CEREALE.LO7.r2.5RG00529820.1	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00529830	S.CEREALE.LO7.r2.5RG00529830	S.CEREALE.LO7.r2.5RG00529830.1	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00529840	S.CEREALE.LO7.r2.5RG00529840	S.CEREALE.LO7.r2.5RG00529840.1	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00529900	S.CEREALE.LO7.r2.5RG00529900	S.CEREALE.LO7.r2.5RG00529900.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
S.CEREALE.LO7.r2.5RG00529910	S.CEREALE.LO7.r2.5RG00529910	S.CEREALE.LO7.r2.5RG00529910.1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00529920	S.CEREALE.LO7.r2.5RG00529920	S.CEREALE.LO7.r2.5RG00529920.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
S.CEREALE.LO7.r2.5RG00529930	S.CEREALE.LO7.r2.5RG00529930	S.CEREALE.LO7.r2.5RG00529930.1	protein_coding	0	1	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1
S.CEREALE.LO7.r2.5RG00530110	S.CEREALE.LO7.r2.5RG00530110	S.CEREALE.LO7.r2.5RG00530110.1	protein_coding	0	0	1	10	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	10
S.CEREALE.LO7.r2.5RG00530120	S.CEREALE.LO7.r2.5RG00530120	S.CEREALE.LO7.r2.5RG00530120.1	protein_coding	0	0	0	17	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	1
S.CEREALE.LO7.r2.5RG00530130	S.CEREALE.LO7.r2.5RG00530130	S.CEREALE.LO7.r2.5RG00530130.1	protein_coding	0	2	1	14	0	0	0	6	0	7	1	0	0	1	0	0	0	0	2	1
S.CEREALE.LO7.r2.5RG00530140	S.CEREALE.LO7.r2.5RG00530140	S.CEREALE.LO7.r2.5RG00530140.1	protein_coding	0	4	2	10	0	0	0	10	0	0	2	0	0	0	0	0	0	0	4	0
S.CEREALE.LO7.r2.5RG00530150	S.CEREALE.LO7.r2.5RG00530150	S.CEREALE.LO7.r2.5RG00530150.1	protein_coding	0	0	0	16	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00530300	S.CEREALE.LO7.r2.5RG00530300	S.CEREALE.LO7.r2.5RG00530300.1	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00530330	S.CEREALE.LO7.r2.5RG00530330	S.CEREALE.LO7.r2.5RG00530330.1	protein_coding	0	2	2	2	0	0	0	2	0	0	2	0	0	0	0	0	0	0	2	0
S.CEREALE.LO7.r2.5RG00530330	S.CEREALE.LO7.r2.5RG00530330	S.CEREALE.LO7.r2.5RG00530330.2	protein_coding	0	2	2	2	0	0	0	2	0	0	2	0	0	0	0	0	0	0	2	0
S.CEREALE.LO7.r2.5RG00530340	S.CEREALE.LO7.r2.5RG00530340	S.CEREALE.LO7.r2.5RG00530340.1	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
S.CEREALE.LO7.r2.5RG00530340	S.CEREALE.LO7.r2.5RG00530340	S.CEREALE.LO7.r2.5RG00530340.2	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
S.CEREALE.LO7.r2.5RG00530350	S.CEREALE.LO7.r2.5RG00530350	S.CEREALE.LO7.r2.5RG00530350.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00530480	S.CEREALE.LO7.r2.5RG00530480	S.CEREALE.LO7.r2.5RG00530480.1	protein_coding	0	1	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0
S.CEREALE.LO7.r2.5RG00530510	S.CEREALE.LO7.r2.5RG00530510	S.CEREALE.LO7.r2.5RG00530510.1	protein_coding	0	0	1	5	0	0	0	3	0	2	1	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00530510	S.CEREALE.LO7.r2.5RG00530510	S.CEREALE.LO7.r2.5RG00530510.2	protein_coding	0	0	1	5	0	0	0	3	0	2	1	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00530520	S.CEREALE.LO7.r2.5RG00530520	S.CEREALE.LO7.r2.5RG00530520.1	protein_coding	0	1	1	4	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	3
S.CEREALE.LO7.r2.5RG00530810	S.CEREALE.LO7.r2.5RG00530810	S.CEREALE.LO7.r2.5RG00530810.1	protein_coding	0	0	0	8	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00530820	S.CEREALE.LO7.r2.5RG00530820	S.CEREALE.LO7.r2.5RG00530820.1	protein_coding	0	3	0	5	0	0	2	0	0	3	0	0	0	0	0	0	0	0	3	0
S.CEREALE.LO7.r2.5RG00530960	S.CEREALE.LO7.r2.5RG00530960	S.CEREALE.LO7.r2.5RG00530960.1	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
S.CEREALE.LO7.r2.5RG00530970	S.CEREALE.LO7.r2.5RG00530970	S.CEREALE.LO7.r2.5RG00530970.1	protein_coding	0	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00530980	S.CEREALE.LO7.r2.5RG00530980	S.CEREALE.LO7.r2.5RG00530980.1	protein_coding	0	1	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0
S.CEREALE.LO7.r2.5RG00530990	S.CEREALE.LO7.r2.5RG00530990	S.CEREALE.LO7.r2.5RG00530990.1	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
S.CEREALE.LO7.r2.5RG00531040	S.CEREALE.LO7.r2.5RG00531040	S.CEREALE.LO7.r2.5RG00531040.1	protein_coding	0	3	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0
S.CEREALE.LO7.r2.5RG00531060	S.CEREALE.LO7.r2.5RG00531060	S.CEREALE.LO7.r2.5RG00531060.1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
S.CEREALE.LO7.r2.5RG00531070	S.CEREALE.LO7.r2.5RG00531070	S.CEREALE.LO7.r2.5RG00531070.1	protein_coding	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
S.CEREALE.LO7.r2.5RG00531090	S.CEREALE.LO7.r2.5RG00531090	S.CEREALE.LO7.r2.5RG00531090.1	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
S.CEREALE.LO7.r2.5RG00531120	S.CEREALE.LO7.r2.5RG00531120	S.CEREALE.LO7.r2.5RG00531120.1	protein_coding	0	1	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0
S.CEREALE.LO7.r2.5RG00531350	S.CEREALE.LO7.r2.5RG00531350	S.CEREALE.LO7.r2.5RG00531350.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
S.CEREALE.LO7.r2.5RG00531360	S.CEREALE.LO7.r2.5RG00531360	S.CEREALE.LO7.r2.5RG00531360.1	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00531370	S.CEREALE.LO7.r2.5RG00531370	S.CEREALE.LO7.r2.5RG00531370.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00531440	S.CEREALE.LO7.r2.5RG00531440	S.CEREALE.LO7.r2.5RG00531440.1	protein_coding	0	3	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0
S.CEREALE.LO7.r2.5RG00531450	S.CEREALE.LO7.r2.5RG00531450	S.CEREALE.LO7.r2.5RG00531450.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
S.CEREALE.LO7.r2.5RG00531800	S.CEREALE.LO7.r2.5RG00531800	S.CEREALE.LO7.r2.5RG00531800.1	protein_coding	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00531850	S.CEREALE.LO7.r2.5RG00531850	S.CEREALE.LO7.r2.5RG00531850.1	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
S.CEREALE.LO7.r2.5RG00531880	S.CEREALE.LO7.r2.5RG00531880	S.CEREALE.LO7.r2.5RG00531880.1	protein_coding	0	1	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0
S.CEREALE.LO7.r2.5RG00531980	S.CEREALE.LO7.r2.5RG00531980	S.CEREALE.LO7.r2.5RG00531980.1	protein_coding	0	4	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0
S.CEREALE.LO7.r2.5RG00532010	S.CEREALE.LO7.r2.5RG00532010	S.CEREALE.LO7.r2.5RG00532010.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
S.CEREALE.LO7.r2.5RG00532060	S.CEREALE.LO7.r2.5RG00532060	S.CEREALE.LO7.r2.5RG00532060.1	protein_coding	0	0	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00532060	S.CEREALE.LO7.r2.5RG00532060	S.CEREALE.LO7.r2.5RG00532060.2	protein_coding	0	0	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00532060	S.CEREALE.LO7.r2.5RG00532060	S.CEREALE.LO7.r2.5RG00532060.3	protein_coding	0	0	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00532100	S.CEREALE.LO7.r2.5RG00532100	S.CEREALE.LO7.r2.5RG00532100.1	protein_coding	0	3	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	3	0
S.CEREALE.LO7.r2.5RG00532110	S.CEREALE.LO7.r2.5RG00532110	S.CEREALE.LO7.r2.5RG00532110.1	protein_coding	0	0	0	7	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00532120	S.CEREALE.LO7.r2.5RG00532120	S.CEREALE.LO7.r2.5RG00532120.1	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
S.CEREALE.LO7.r2.5RG00532140	S.CEREALE.LO7.r2.5RG00532140	S.CEREALE.LO7.r2.5RG00532140.1	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
S.CEREALE.LO7.r2.5RG00532150	S.CEREALE.LO7.r2.5RG00532150	S.CEREALE.LO7.r2.5RG00532150.1	protein_coding	0	0	0	7	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00532160	S.CEREALE.LO7.r2.5RG00532160	S.CEREALE.LO7.r2.5RG00532160.1	protein_coding	0	12	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	11	0
S.CEREALE.LO7.r2.5RG00532170	S.CEREALE.LO7.r2.5RG00532170	S.CEREALE.LO7.r2.5RG00532170.1	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
S.CEREALE.LO7.r2.5RG00532170	S.CEREALE.LO7.r2.5RG00532170	S.CEREALE.LO7.r2.5RG00532170.2	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
S.CEREALE.LO7.r2.5RG00532180	S.CEREALE.LO7.r2.5RG00532180	S.CEREALE.LO7.r2.5RG00532180.1	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
S.CEREALE.LO7.r2.5RG00532190	S.CEREALE.LO7.r2.5RG00532190	S.CEREALE.LO7.r2.5RG00532190.1	protein_coding	0	3	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0
S.CEREALE.LO7.r2.5RG00532190	S.CEREALE.LO7.r2.5RG00532190	S.CEREALE.LO7.r2.5RG00532190.2	protein_coding	0	3	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0
S.CEREALE.LO7.r2.5RG00532310	S.CEREALE.LO7.r2.5RG00532310	S.CEREALE.LO7.r2.5RG00532310.1	protein_coding	0	0	0	9	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	5
S.CEREALE.LO7.r2.5RG00532310	S.CEREALE.LO7.r2.5RG00532310	S.CEREALE.LO7.r2.5RG00532310.2	protein_coding	0	0	0	9	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	5
S.CEREALE.LO7.r2.5RG00532320	S.CEREALE.LO7.r2.5RG00532320	S.CEREALE.LO7.r2.5RG00532320.1	protein_coding	0	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00532320	S.CEREALE.LO7.r2.5RG00532320	S.CEREALE.LO7.r2.5RG00532320.2	protein_coding	0	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00532340	S.CEREALE.LO7.r2.5RG00532340	S.CEREALE.LO7.r2.5RG00532340.1	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
S.CEREALE.LO7.r2.5RG00532340	S.CEREALE.LO7.r2.5RG00532340	S.CEREALE.LO7.r2.5RG00532340.2	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
S.CEREALE.LO7.r2.5RG00532420	S.CEREALE.LO7.r2.5RG00532420	S.CEREALE.LO7.r2.5RG00532420.1	protein_coding	0	3	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	7
S.CEREALE.LO7.r2.5RG00532430	S.CEREALE.LO7.r2.5RG00532430	S.CEREALE.LO7.r2.5RG00532430.1	protein_coding	0	2	5	3	0	0	0	3	0	0	5	0	0	0	0	0	0	0	2	0
S.CEREALE.LO7.r2.5RG00532440	S.CEREALE.LO7.r2.5RG00532440	S.CEREALE.LO7.r2.5RG00532440.1	protein_coding	0	0	0	7	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00532450	S.CEREALE.LO7.r2.5RG00532450	S.CEREALE.LO7.r2.5RG00532450.1	protein_coding	0	2	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	2	0
S.CEREALE.LO7.r2.5RG00532460	S.CEREALE.LO7.r2.5RG00532460	S.CEREALE.LO7.r2.5RG00532460.1	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
S.CEREALE.LO7.r2.5RG00532540	S.CEREALE.LO7.r2.5RG00532540	S.CEREALE.LO7.r2.5RG00532540.1	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
S.CEREALE.LO7.r2.5RG00532550	S.CEREALE.LO7.r2.5RG00532550	S.CEREALE.LO7.r2.5RG00532550.1	protein_coding	0	3	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0
S.CEREALE.LO7.r2.5RG00532560	S.CEREALE.LO7.r2.5RG00532560	S.CEREALE.LO7.r2.5RG00532560.1	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
S.CEREALE.LO7.r2.5RG00532570	S.CEREALE.LO7.r2.5RG00532570	S.CEREALE.LO7.r2.5RG00532570.1	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
S.CEREALE.LO7.r2.5RG00532570	S.CEREALE.LO7.r2.5RG00532570	S.CEREALE.LO7.r2.5RG00532570.2	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
S.CEREALE.LO7.r2.5RG00532600	S.CEREALE.LO7.r2.5RG00532600	S.CEREALE.LO7.r2.5RG00532600.1	protein_coding	0	2	0	5	0	0	0	5	0	1	0	0	0	1	0	0	0	0	1	0
S.CEREALE.LO7.r2.5RG00532610	S.CEREALE.LO7.r2.5RG00532610	S.CEREALE.LO7.r2.5RG00532610.1	protein_coding	0	0	1	4	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00532700	S.CEREALE.LO7.r2.5RG00532700	S.CEREALE.LO7.r2.5RG00532700.1	protein_coding	0	0	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00532740	S.CEREALE.LO7.r2.5RG00532740	S.CEREALE.LO7.r2.5RG00532740.1	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00532750	S.CEREALE.LO7.r2.5RG00532750	S.CEREALE.LO7.r2.5RG00532750.1	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00532760	S.CEREALE.LO7.r2.5RG00532760	S.CEREALE.LO7.r2.5RG00532760.1	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
S.CEREALE.LO7.r2.5RG00532770	S.CEREALE.LO7.r2.5RG00532770	S.CEREALE.LO7.r2.5RG00532770.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00533150	S.CEREALE.LO7.r2.5RG00533150	S.CEREALE.LO7.r2.5RG00533150.1	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
S.CEREALE.LO7.r2.5RG00533160	S.CEREALE.LO7.r2.5RG00533160	S.CEREALE.LO7.r2.5RG00533160.1	protein_coding	0	4	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	4	0
S.CEREALE.LO7.r2.5RG00533170	S.CEREALE.LO7.r2.5RG00533170	S.CEREALE.LO7.r2.5RG00533170.1	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
S.CEREALE.LO7.r2.5RG00533190	S.CEREALE.LO7.r2.5RG00533190	S.CEREALE.LO7.r2.5RG00533190.1	protein_coding	0	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00533200	S.CEREALE.LO7.r2.5RG00533200	S.CEREALE.LO7.r2.5RG00533200.1	protein_coding	0	0	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00533210	S.CEREALE.LO7.r2.5RG00533210	S.CEREALE.LO7.r2.5RG00533210.1	protein_coding	0	0	0	9	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	5
S.CEREALE.LO7.r2.5RG00533220	S.CEREALE.LO7.r2.5RG00533220	S.CEREALE.LO7.r2.5RG00533220.1	protein_coding	0	0	0	10	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	5
S.CEREALE.LO7.r2.5RG00533230	S.CEREALE.LO7.r2.5RG00533230	S.CEREALE.LO7.r2.5RG00533230.1	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
S.CEREALE.LO7.r2.5RG00533240	S.CEREALE.LO7.r2.5RG00533240	S.CEREALE.LO7.r2.5RG00533240.1	protein_coding	0	0	1	18	0	0	0	15	0	3	1	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00533250	S.CEREALE.LO7.r2.5RG00533250	S.CEREALE.LO7.r2.5RG00533250.1	protein_coding	0	4	1	14	0	0	0	4	0	0	1	0	0	0	0	0	0	0	4	10
S.CEREALE.LO7.r2.5RG00533260	S.CEREALE.LO7.r2.5RG00533260	S.CEREALE.LO7.r2.5RG00533260.1	protein_coding	1	6	3	9	0	0	0	9	0	0	3	0	0	0	0	1	0	0	6	0
S.CEREALE.LO7.r2.5RG00533270	S.CEREALE.LO7.r2.5RG00533270	S.CEREALE.LO7.r2.5RG00533270.1	protein_coding	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
S.CEREALE.LO7.r2.5RG00533280	S.CEREALE.LO7.r2.5RG00533280	S.CEREALE.LO7.r2.5RG00533280.1	protein_coding	0	0	0	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00533330	S.CEREALE.LO7.r2.5RG00533330	S.CEREALE.LO7.r2.5RG00533330.1	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
S.CEREALE.LO7.r2.5RG00533340	S.CEREALE.LO7.r2.5RG00533340	S.CEREALE.LO7.r2.5RG00533340.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00533390	S.CEREALE.LO7.r2.5RG00533390	S.CEREALE.LO7.r2.5RG00533390.1	protein_coding	0	0	0	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00533400	S.CEREALE.LO7.r2.5RG00533400	S.CEREALE.LO7.r2.5RG00533400.1	protein_coding	0	0	0	6	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00533520	S.CEREALE.LO7.r2.5RG00533520	S.CEREALE.LO7.r2.5RG00533520.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
S.CEREALE.LO7.r2.5RG00533690	S.CEREALE.LO7.r2.5RG00533690	S.CEREALE.LO7.r2.5RG00533690.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
